,week_index,count,country_code,Postive_tweets,Negative_tweets
47,3,8,EC,2,3
48,0,7,EC,2,2
49,1,4,EC,1,0
0,17,20,PY,5,2
1,13,19,PY,1,4
2,23,18,PY,5,1
3,22,18,PY,3,2
4,20,18,PY,4,4
5,10,18,PY,3,0
6,19,18,PY,2,4
7,14,17,PY,1,5
8,48,17,PY,10,1
9,24,17,PY,4,2
10,5,17,PY,3,1
11,41,17,PY,3,2
12,21,17,PY,1,0
13,49,16,PY,3,2
14,9,16,PY,2,1
15,38,15,PY,5,0
16,16,15,PY,3,0
17,8,15,PY,5,2
18,37,14,PY,0,0
19,29,13,PY,2,2
20,12,13,PY,0,1
21,11,13,PY,2,1
22,6,13,PY,1,0
23,4,13,PY,2,1
24,42,13,PY,1,1
25,30,13,PY,3,0
26,25,12,PY,0,3
27,15,12,PY,3,2
28,18,12,PY,0,0
29,7,12,PY,4,1
30,43,11,PY,2,1
31,28,11,PY,2,1
32,27,11,PY,3,0
33,26,11,PY,1,0
34,32,10,PY,0,4
35,34,10,PY,2,0
36,44,10,PY,0,0
37,35,9,PY,1,2
38,36,9,PY,1,1
39,46,8,PY,0,1
40,31,8,PY,2,0
41,39,8,PY,1,0
42,47,8,PY,0,0
43,40,7,PY,1,1
44,45,7,PY,1,0
45,0,6,PY,1,0
46,33,3,PY,1,1
47,1,3,PY,2,0
48,3,2,PY,2,0
49,2,2,PY,0,0
0,41,82,SZ,33,17
1,42,48,SZ,17,10
2,40,42,SZ,18,11
3,17,41,SZ,14,9
4,43,39,SZ,17,10
5,12,39,SZ,16,11
6,15,38,SZ,18,3
7,9,38,SZ,10,8
8,48,37,SZ,15,8
9,14,37,SZ,19,9
10,5,36,SZ,17,9
11,44,36,SZ,17,6
12,24,35,SZ,8,9
13,20,35,SZ,11,9
14,16,33,SZ,10,7
15,21,29,SZ,14,4
16,38,28,SZ,6,6
17,18,27,SZ,8,5
18,7,27,SZ,14,2
19,6,27,SZ,12,5
20,11,26,SZ,11,5
21,10,26,SZ,14,1
22,23,26,SZ,6,7
23,13,25,SZ,11,6
24,46,25,SZ,11,2
25,36,24,SZ,11,6
26,19,24,SZ,12,3
27,4,24,SZ,9,5
28,39,24,SZ,11,7
29,47,23,SZ,7,6
30,25,23,SZ,12,4
31,49,22,SZ,9,2
32,8,20,SZ,7,3
33,45,20,SZ,5,2
34,27,19,SZ,9,4
35,1,19,SZ,6,4
36,0,17,SZ,8,4
37,22,15,SZ,2,5
38,35,15,SZ,4,4
39,37,12,SZ,1,2
40,29,12,SZ,6,1
41,28,12,SZ,4,2
42,31,12,SZ,2,0
43,26,11,SZ,3,2
44,3,11,SZ,5,3
45,2,11,SZ,7,1
46,33,10,SZ,5,1
47,34,10,SZ,4,1
48,32,10,SZ,3,1
49,30,6,SZ,3,0
0,33,50,HU,18,13
1,8,44,HU,14,11
2,34,38,HU,19,6
3,38,37,HU,16,9
4,45,37,HU,16,7
5,32,37,HU,17,8
6,35,35,HU,18,10
7,31,34,HU,15,7
8,28,33,HU,11,10
9,41,33,HU,19,3
10,36,32,HU,16,8
11,39,32,HU,11,6
12,6,31,HU,17,6
13,49,31,HU,11,7
14,10,30,HU,10,6
15,17,30,HU,12,5
16,23,29,HU,18,1
17,43,28,HU,9,12
18,46,28,HU,19,5
19,25,28,HU,15,4
20,24,27,HU,16,5
21,26,27,HU,16,5
22,42,27,HU,15,4
23,40,25,HU,12,5
24,22,25,HU,13,4
25,5,25,HU,15,5
26,13,24,HU,15,2
27,11,24,HU,13,5
28,18,23,HU,12,6
29,44,23,HU,8,6
30,37,22,HU,6,5
31,16,22,HU,10,9
32,9,21,HU,12,3
33,21,21,HU,11,3
34,30,21,HU,8,3
35,29,21,HU,7,4
36,1,21,HU,7,5
37,48,21,HU,9,4
38,7,19,HU,10,3
39,0,19,HU,7,6
40,47,18,HU,13,1
41,20,18,HU,7,2
42,12,18,HU,13,3
43,15,17,HU,9,4
44,19,16,HU,6,7
45,14,15,HU,10,1
46,27,15,HU,6,3
47,4,14,HU,5,4
48,3,10,HU,6,2
49,2,8,HU,4,2
0,45,28,LU,10,4
1,33,26,LU,13,2
2,35,25,LU,14,0
3,30,23,LU,14,4
4,31,22,LU,11,4
5,32,22,LU,9,2
6,12,20,LU,13,1
7,11,19,LU,9,6
8,6,19,LU,8,5
9,43,18,LU,6,5
10,19,18,LU,9,6
11,44,18,LU,12,2
12,8,18,LU,12,0
13,39,17,LU,9,2
14,17,17,LU,10,2
15,18,17,LU,6,7
16,1,17,LU,2,12
17,13,16,LU,11,3
18,15,16,LU,9,2
19,34,16,LU,10,1
20,5,16,LU,6,3
21,48,15,LU,7,4
22,46,15,LU,3,4
23,41,15,LU,9,3
24,7,15,LU,9,1
25,49,15,LU,7,4
26,47,14,LU,9,2
27,2,13,LU,2,6
28,38,12,LU,6,1
29,36,12,LU,8,1
30,27,12,LU,7,1
31,14,12,LU,9,1
32,25,11,LU,4,1
33,10,11,LU,8,0
34,4,11,LU,6,3
35,20,11,LU,6,1
36,26,10,LU,4,3
37,28,10,LU,4,1
38,42,10,LU,8,0
39,21,9,LU,5,0
40,3,9,LU,4,5
41,37,9,LU,6,1
42,9,9,LU,6,1
43,40,9,LU,4,1
44,29,8,LU,5,3
45,24,8,LU,3,1
46,0,8,LU,3,3
47,16,7,LU,3,3
48,22,7,LU,6,0
49,23,7,LU,5,2
0,49,61,CU,3,9
1,46,30,CU,10,15
2,6,28,CU,23,0
3,48,23,CU,1,20
4,8,21,CU,18,0
5,7,17,CU,15,1
6,43,15,CU,10,1
7,13,14,CU,6,1
8,9,12,CU,5,0
9,16,11,CU,4,2
10,11,11,CU,9,2
11,10,10,CU,3,5
12,14,10,CU,5,0
13,42,9,CU,5,3
14,17,9,CU,5,1
15,40,9,CU,4,4
16,47,9,CU,6,2
17,44,8,CU,3,3
18,21,8,CU,3,2
19,23,8,CU,5,1
20,1,8,CU,2,1
21,45,8,CU,3,1
22,12,7,CU,3,0
23,18,7,CU,2,3
24,22,7,CU,3,1
25,15,7,CU,2,1
26,35,6,CU,4,0
27,19,6,CU,3,3
28,27,6,CU,2,2
29,41,5,CU,3,0
30,0,5,CU,0,0
31,25,5,CU,3,0
32,31,4,CU,2,1
33,2,4,CU,3,1
34,20,4,CU,2,1
35,24,4,CU,2,1
36,39,3,CU,2,0
37,29,3,CU,1,1
38,32,3,CU,1,0
39,26,3,CU,1,0
40,30,3,CU,1,0
41,34,3,CU,1,0
42,28,3,CU,0,2
43,36,2,CU,0,1
44,5,2,CU,1,0
45,38,1,CU,1,0
46,4,1,CU,1,0
47,3,1,CU,0,1
48,33,1,CU,1,0
0,24,74,BH,13,8
1,48,72,BH,50,9
2,8,60,BH,23,15
3,9,58,BH,26,14
4,17,57,BH,22,11
5,12,56,BH,29,6
6,13,53,BH,23,8
7,39,48,BH,21,5
8,11,44,BH,25,3
9,18,44,BH,21,7
10,45,43,BH,23,8
11,10,43,BH,18,12
12,20,40,BH,17,4
13,1,38,BH,12,12
14,0,37,BH,13,9
15,36,37,BH,19,5
16,14,37,BH,17,4
17,27,37,BH,20,6
18,29,36,BH,13,11
19,6,36,BH,13,12
20,47,36,BH,13,11
21,40,35,BH,13,11
22,26,35,BH,11,7
23,23,34,BH,15,8
24,44,34,BH,12,3
25,15,33,BH,19,6
26,16,31,BH,15,3
27,41,30,BH,15,3
28,49,30,BH,11,10
29,21,30,BH,7,7
30,2,30,BH,13,4
31,19,30,BH,12,4
32,35,29,BH,12,5
33,25,27,BH,9,6
34,33,26,BH,9,8
35,37,26,BH,14,2
36,38,25,BH,8,5
37,31,25,BH,11,5
38,22,24,BH,14,4
39,7,24,BH,10,5
40,42,24,BH,9,2
41,30,23,BH,9,5
42,4,23,BH,9,4
43,46,23,BH,8,2
44,3,22,BH,7,9
45,28,21,BH,8,3
46,34,19,BH,14,2
47,43,18,BH,6,1
48,32,17,BH,8,3
49,5,14,BH,3,3
0,1,35,CD,8,9
1,20,30,CD,15,6
2,12,30,CD,14,4
3,9,28,CD,10,4
4,13,27,CD,16,4
5,10,26,CD,9,6
6,17,24,CD,10,5
7,11,23,CD,11,5
8,6,23,CD,4,3
9,16,22,CD,9,3
10,15,22,CD,7,3
11,19,21,CD,15,2
12,18,19,CD,10,2
13,14,18,CD,11,3
14,0,18,CD,4,5
15,21,18,CD,11,2
16,22,15,CD,4,2
17,5,15,CD,9,1
18,30,14,CD,7,2
19,37,14,CD,6,4
20,27,13,CD,8,1
21,44,13,CD,8,2
22,25,13,CD,7,2
23,7,13,CD,4,3
24,4,13,CD,6,3
25,8,12,CD,5,1
26,31,12,CD,9,3
27,34,12,CD,5,3
28,35,12,CD,7,1
29,29,11,CD,6,1
30,2,11,CD,4,3
31,45,11,CD,5,1
32,23,10,CD,5,0
33,41,10,CD,3,0
34,28,10,CD,6,1
35,39,9,CD,6,1
36,32,9,CD,4,1
37,24,9,CD,4,1
38,33,8,CD,5,1
39,3,8,CD,5,1
40,26,8,CD,6,1
41,43,8,CD,4,1
42,38,7,CD,4,2
43,42,7,CD,3,0
44,36,6,CD,2,1
45,40,6,CD,2,1
46,46,5,CD,2,1
47,48,5,CD,2,2
48,49,5,CD,3,1
49,47,4,CD,2,0
0,13,22,DZ,9,1
1,10,16,DZ,9,2
2,8,15,DZ,8,1
3,9,14,DZ,6,1
4,12,12,DZ,7,1
5,39,10,DZ,5,1
6,7,10,DZ,6,0
7,19,9,DZ,4,3
8,15,8,DZ,3,1
9,20,8,DZ,3,0
10,33,8,DZ,3,2
11,38,8,DZ,6,1
12,21,8,DZ,6,2
13,1,7,DZ,1,2
14,26,7,DZ,3,2
15,34,7,DZ,2,1
16,16,7,DZ,3,0
17,31,7,DZ,4,2
18,14,7,DZ,1,1
19,11,7,DZ,4,2
20,6,7,DZ,4,1
21,5,7,DZ,3,1
22,18,6,DZ,2,0
23,22,6,DZ,2,2
24,23,6,DZ,4,2
25,37,6,DZ,5,0
26,44,6,DZ,2,1
27,45,6,DZ,1,0
28,29,6,DZ,3,1
29,30,6,DZ,3,0
30,36,5,DZ,3,0
31,0,5,DZ,1,2
32,24,5,DZ,3,0
33,32,4,DZ,4,0
34,25,4,DZ,2,1
35,4,4,DZ,1,1
36,40,4,DZ,0,2
37,49,4,DZ,0,1
38,27,3,DZ,0,1
39,2,3,DZ,0,0
40,17,2,DZ,1,0
41,41,2,DZ,0,0
42,42,2,DZ,1,0
43,43,2,DZ,1,0
44,3,2,DZ,1,0
45,46,2,DZ,0,0
46,28,1,DZ,0,0
47,35,1,DZ,1,0
0,39,29,XK,17,4
1,34,28,XK,15,5
2,38,25,XK,14,4
3,37,24,XK,12,1
4,35,24,XK,11,7
5,11,23,XK,9,5
6,29,23,XK,11,6
7,14,23,XK,9,7
8,9,22,XK,10,7
9,16,21,XK,9,7
10,15,20,XK,7,4
11,30,20,XK,7,8
12,10,20,XK,6,6
13,13,20,XK,15,2
14,33,17,XK,8,4
15,21,17,XK,6,1
16,23,16,XK,5,4
17,8,16,XK,10,4
18,6,16,XK,10,3
19,4,16,XK,5,5
20,32,15,XK,2,4
21,27,15,XK,8,1
22,41,15,XK,9,2
23,18,15,XK,4,4
24,12,15,XK,5,2
25,48,14,XK,4,2
26,42,14,XK,9,4
27,31,14,XK,7,2
28,36,13,XK,5,4
29,40,13,XK,8,3
30,28,13,XK,9,2
31,19,13,XK,6,0
32,5,13,XK,3,2
33,7,13,XK,4,2
34,24,12,XK,5,3
35,47,11,XK,5,2
36,22,11,XK,5,3
37,26,11,XK,4,2
38,49,11,XK,4,1
39,46,10,XK,6,0
40,45,10,XK,7,1
41,43,10,XK,7,2
42,0,10,XK,2,0
43,20,9,XK,2,4
44,17,9,XK,4,2
45,44,8,XK,4,0
46,1,6,XK,2,2
47,3,6,XK,1,1
48,25,6,XK,3,1
49,2,2,XK,1,0
0,18,28,PG,11,2
1,20,27,PG,13,7
2,19,23,PG,11,4
3,21,19,PG,7,5
4,6,19,PG,9,6
5,14,17,PG,7,4
6,13,17,PG,9,3
7,32,17,PG,10,2
8,5,17,PG,7,2
9,48,16,PG,8,4
10,9,15,PG,9,2
11,34,13,PG,6,3
12,4,12,PG,5,3
13,8,12,PG,5,2
14,37,11,PG,4,2
15,35,11,PG,4,2
16,22,11,PG,5,1
17,16,11,PG,8,3
18,38,11,PG,6,2
19,15,10,PG,2,2
20,29,10,PG,3,2
21,11,10,PG,2,4
22,10,10,PG,6,0
23,7,9,PG,4,2
24,36,8,PG,4,0
25,44,7,PG,2,2
26,49,7,PG,3,1
27,46,7,PG,4,0
28,43,7,PG,1,3
29,17,7,PG,2,2
30,42,7,PG,4,0
31,24,6,PG,5,0
32,23,6,PG,5,0
33,2,6,PG,1,2
34,27,5,PG,1,1
35,28,5,PG,4,0
36,30,5,PG,3,1
37,31,5,PG,2,0
38,47,5,PG,2,1
39,33,5,PG,2,1
40,12,5,PG,2,1
41,39,5,PG,3,1
42,45,4,PG,0,1
43,0,4,PG,2,0
44,26,4,PG,1,0
45,25,4,PG,2,0
46,1,3,PG,1,1
47,41,2,PG,0,1
48,40,2,PG,2,0
49,3,2,PG,1,1
0,48,28,MZ,11,8
1,41,19,MZ,5,2
2,11,18,MZ,6,1
3,44,18,MZ,6,3
4,10,18,MZ,3,8
5,29,18,MZ,8,4
6,45,17,MZ,6,1
7,21,16,MZ,5,3
8,28,16,MZ,5,3
9,7,16,MZ,5,4
10,15,15,MZ,7,2
11,12,14,MZ,6,3
12,43,14,MZ,3,3
13,8,13,MZ,5,1
14,47,13,MZ,4,4
15,20,12,MZ,6,2
16,34,12,MZ,3,2
17,33,11,MZ,4,1
18,2,11,MZ,5,1
19,35,11,MZ,5,1
20,46,11,MZ,4,3
21,49,11,MZ,2,4
22,32,10,MZ,2,2
23,0,10,MZ,5,1
24,19,10,MZ,3,0
25,23,10,MZ,5,2
26,25,9,MZ,4,2
27,14,9,MZ,3,2
28,40,9,MZ,3,1
29,39,9,MZ,4,0
30,16,9,MZ,4,0
31,42,9,MZ,3,3
32,5,8,MZ,5,0
33,17,8,MZ,1,0
34,30,8,MZ,2,2
35,22,8,MZ,4,0
36,13,7,MZ,1,0
37,36,7,MZ,2,3
38,1,7,MZ,3,1
39,38,7,MZ,1,6
40,4,7,MZ,3,1
41,3,7,MZ,2,1
42,9,7,MZ,2,2
43,37,6,MZ,5,1
44,6,5,MZ,4,1
45,18,4,MZ,1,0
46,31,4,MZ,1,0
47,26,4,MZ,1,0
48,27,3,MZ,1,0
49,24,1,MZ,0,0
0,19,183,HK,76,45
1,18,170,HK,64,47
2,35,165,HK,80,28
3,8,164,HK,75,30
4,16,154,HK,61,35
5,13,147,HK,59,41
6,9,138,HK,65,22
7,17,134,HK,60,29
8,7,124,HK,55,28
9,44,121,HK,57,28
10,12,120,HK,57,20
11,14,119,HK,57,31
12,34,116,HK,52,33
13,36,116,HK,65,21
14,21,115,HK,54,20
15,20,115,HK,58,15
16,15,110,HK,50,25
17,45,110,HK,42,23
18,25,109,HK,48,24
19,23,108,HK,53,21
20,10,105,HK,47,21
21,11,105,HK,58,15
22,24,104,HK,50,29
23,41,104,HK,46,24
24,30,103,HK,49,23
25,37,103,HK,43,17
26,29,102,HK,57,19
27,38,101,HK,37,19
28,40,100,HK,44,20
29,6,98,HK,45,23
30,4,98,HK,53,17
31,39,95,HK,43,23
32,5,94,HK,38,18
33,33,93,HK,54,11
34,26,93,HK,47,13
35,27,88,HK,39,20
36,46,87,HK,31,19
37,43,86,HK,34,13
38,47,86,HK,45,19
39,22,84,HK,37,20
40,32,80,HK,40,15
41,49,78,HK,35,13
42,31,77,HK,32,23
43,28,77,HK,32,17
44,48,71,HK,30,22
45,42,60,HK,24,14
46,1,24,HK,10,8
47,0,24,HK,11,4
48,2,20,HK,11,2
49,3,7,HK,4,0
0,6,5,TG,2,1
1,21,4,TG,1,1
2,5,4,TG,0,1
3,29,4,TG,2,0
4,9,3,TG,0,0
5,20,3,TG,1,1
6,19,3,TG,1,1
7,28,3,TG,1,1
8,11,3,TG,1,1
9,10,3,TG,0,0
10,42,3,TG,1,0
11,43,3,TG,0,0
12,2,3,TG,2,0
13,23,2,TG,1,1
14,40,2,TG,0,2
15,39,2,TG,0,1
16,36,2,TG,1,0
17,32,2,TG,1,0
18,24,2,TG,0,0
19,45,2,TG,1,1
20,0,2,TG,2,0
21,48,2,TG,1,0
22,1,2,TG,0,0
23,13,2,TG,1,0
24,3,2,TG,2,0
25,16,2,TG,1,1
26,15,2,TG,1,1
27,18,2,TG,0,0
28,46,1,TG,0,1
29,44,1,TG,1,0
30,4,1,TG,0,0
31,7,1,TG,0,0
32,41,1,TG,1,0
33,8,1,TG,1,0
34,14,1,TG,1,0
35,38,1,TG,0,0
36,35,1,TG,0,0
37,31,1,TG,0,0
38,30,1,TG,0,1
39,17,1,TG,0,0
40,27,1,TG,0,0
41,26,1,TG,1,0
42,22,1,TG,0,0
0,26,6,ML,4,1
1,45,5,ML,1,1
2,5,5,ML,2,0
3,9,5,ML,3,0
4,46,3,ML,0,0
5,19,3,ML,2,0
6,8,3,ML,2,1
7,38,3,ML,1,0
8,11,3,ML,2,0
9,12,3,ML,2,0
10,43,2,ML,0,0
11,42,2,ML,1,0
12,36,2,ML,1,0
13,30,2,ML,0,0
14,28,2,ML,0,0
15,24,2,ML,1,0
16,0,2,ML,0,1
17,14,2,ML,0,0
18,13,2,ML,2,0
19,20,1,ML,1,0
20,35,1,ML,0,0
21,4,1,ML,0,0
22,6,1,ML,0,0
23,7,1,ML,0,0
24,41,1,ML,0,1
25,39,1,ML,0,0
26,10,1,ML,1,0
27,33,1,ML,1,0
28,2,1,ML,1,0
29,32,1,ML,1,0
30,31,1,ML,0,0
31,15,1,ML,1,0
32,16,1,ML,1,0
33,18,1,ML,0,0
34,23,1,ML,0,0
35,22,1,ML,0,0
36,21,1,ML,0,0
0,1,14,LY,3,4
1,9,13,LY,6,1
2,39,13,LY,7,0
3,0,12,LY,3,2
4,11,11,LY,1,0
5,18,9,LY,2,3
6,33,9,LY,3,3
7,19,8,LY,4,2
8,4,7,LY,4,2
9,2,7,LY,0,0
10,23,7,LY,1,2
11,34,7,LY,3,0
12,36,7,LY,3,0
13,10,7,LY,1,0
14,6,7,LY,4,0
15,3,6,LY,2,1
16,28,6,LY,2,2
17,22,6,LY,2,1
18,40,6,LY,3,0
19,27,5,LY,2,2
20,45,5,LY,1,2
21,43,5,LY,0,0
22,44,5,LY,3,1
23,32,5,LY,3,0
24,24,5,LY,1,0
25,8,5,LY,2,2
26,20,5,LY,2,0
27,26,4,LY,2,1
28,35,4,LY,1,1
29,48,4,LY,1,0
30,12,4,LY,4,0
31,13,4,LY,2,0
32,38,4,LY,1,0
33,37,4,LY,1,1
34,17,3,LY,0,2
35,31,3,LY,1,0
36,30,3,LY,0,0
37,7,3,LY,1,0
38,21,3,LY,1,0
39,49,3,LY,1,0
40,25,2,LY,2,0
41,42,2,LY,0,1
42,29,2,LY,0,0
43,5,2,LY,1,0
44,15,1,LY,0,0
45,14,1,LY,1,0
46,47,1,LY,0,1
0,37,208,HR,67,46
1,36,72,HR,23,20
2,22,49,HR,26,8
3,26,48,HR,22,10
4,18,46,HR,22,10
5,21,45,HR,18,11
6,20,37,HR,19,5
7,13,34,HR,17,8
8,31,34,HR,16,8
9,25,33,HR,20,4
10,16,33,HR,22,2
11,7,33,HR,10,1
12,19,33,HR,13,10
13,9,33,HR,22,5
14,33,32,HR,6,6
15,32,28,HR,11,8
16,15,27,HR,11,8
17,46,27,HR,11,5
18,23,27,HR,17,3
19,28,26,HR,10,9
20,17,25,HR,13,4
21,34,25,HR,11,5
22,8,25,HR,13,1
23,35,24,HR,11,3
24,47,24,HR,10,3
25,0,24,HR,8,6
26,12,24,HR,15,4
27,1,23,HR,6,1
28,41,23,HR,10,3
29,40,23,HR,11,6
30,24,22,HR,13,6
31,10,22,HR,13,4
32,38,21,HR,8,2
33,48,20,HR,4,4
34,11,17,HR,8,6
35,39,17,HR,2,3
36,14,17,HR,10,2
37,49,16,HR,9,0
38,27,15,HR,10,2
39,45,15,HR,6,1
40,29,15,HR,6,2
41,30,14,HR,10,0
42,4,11,HR,5,5
43,6,11,HR,4,2
44,44,10,HR,5,1
45,5,9,HR,4,3
46,42,9,HR,4,0
47,3,9,HR,3,3
48,43,8,HR,3,2
49,2,7,HR,3,1
0,0,5,NE,1,0
1,12,5,NE,4,0
2,7,4,NE,4,0
3,17,4,NE,0,0
4,15,4,NE,2,1
5,40,3,NE,0,0
6,1,3,NE,0,0
7,47,2,NE,1,0
8,39,2,NE,2,0
9,26,2,NE,1,0
10,49,2,NE,1,1
11,11,2,NE,0,2
12,9,2,NE,0,0
13,6,2,NE,2,0
14,4,2,NE,0,0
15,35,1,NE,0,0
16,2,1,NE,1,0
17,46,1,NE,0,0
18,43,1,NE,0,0
19,42,1,NE,1,0
20,5,1,NE,0,0
21,38,1,NE,0,1
22,33,1,NE,0,0
23,14,1,NE,0,0
24,32,1,NE,0,1
25,30,1,NE,0,0
26,29,1,NE,0,0
27,25,1,NE,0,0
28,8,1,NE,0,0
29,10,1,NE,0,0
30,21,1,NE,0,0
0,23,37,GE,20,12
1,25,36,GE,23,8
2,9,34,GE,18,5
3,8,33,GE,17,3
4,26,30,GE,14,5
5,31,28,GE,19,4
6,12,24,GE,10,9
7,15,24,GE,9,9
8,5,22,GE,13,4
9,14,21,GE,9,1
10,13,20,GE,14,2
11,10,19,GE,8,4
12,33,19,GE,6,3
13,27,18,GE,9,7
14,7,18,GE,10,3
15,20,18,GE,9,3
16,24,18,GE,11,5
17,17,18,GE,8,6
18,22,17,GE,8,6
19,36,17,GE,12,1
20,11,17,GE,10,2
21,32,16,GE,7,6
22,4,14,GE,5,3
23,19,13,GE,8,3
24,38,13,GE,7,1
25,43,13,GE,4,4
26,44,13,GE,10,1
27,41,13,GE,9,2
28,39,13,GE,8,1
29,45,12,GE,6,5
30,46,12,GE,6,4
31,28,12,GE,9,2
32,18,12,GE,6,1
33,6,11,GE,7,1
34,16,10,GE,5,1
35,35,10,GE,5,2
36,37,9,GE,4,1
37,49,9,GE,3,4
38,34,8,GE,1,1
39,29,8,GE,5,2
40,42,8,GE,3,2
41,30,7,GE,3,2
42,1,7,GE,4,1
43,0,6,GE,1,0
44,40,5,GE,4,0
45,21,5,GE,2,1
46,2,5,GE,3,0
47,48,5,GE,1,1
48,3,4,GE,1,0
49,47,3,GE,2,0
0,49,114,IM,52,28
1,42,99,IM,49,20
2,41,98,IM,51,24
3,43,52,IM,30,12
4,45,50,IM,26,13
5,48,47,IM,22,8
6,44,47,IM,21,13
7,32,46,IM,25,6
8,13,36,IM,22,6
9,33,34,IM,11,13
10,25,34,IM,14,9
11,39,32,IM,15,7
12,10,31,IM,15,9
13,24,31,IM,16,4
14,29,31,IM,16,4
15,23,29,IM,15,6
16,12,29,IM,12,9
17,36,29,IM,12,10
18,27,28,IM,14,4
19,15,28,IM,13,6
20,8,28,IM,16,5
21,9,27,IM,11,5
22,46,27,IM,15,6
23,31,26,IM,17,3
24,17,26,IM,14,7
25,4,24,IM,11,6
26,26,24,IM,8,5
27,47,23,IM,14,2
28,38,22,IM,8,7
29,30,21,IM,12,3
30,22,21,IM,13,2
31,40,20,IM,12,4
32,6,20,IM,12,2
33,37,20,IM,5,6
34,7,19,IM,10,5
35,11,19,IM,8,3
36,35,19,IM,13,2
37,14,19,IM,11,7
38,21,18,IM,9,6
39,34,17,IM,9,2
40,5,15,IM,7,4
41,20,13,IM,6,3
42,19,12,IM,6,4
43,28,11,IM,7,2
44,18,11,IM,7,1
45,1,8,IM,3,2
46,0,7,IM,3,1
47,16,6,IM,3,1
48,3,5,IM,3,2
49,2,4,IM,1,0
0,22,49,VG,13,15
1,23,33,VG,14,2
2,24,19,VG,8,2
3,21,19,VG,8,4
4,17,18,VG,7,3
5,0,13,VG,4,2
6,31,8,VG,3,3
7,26,8,VG,2,1
8,27,7,VG,2,0
9,48,7,VG,3,1
10,38,7,VG,1,1
11,32,7,VG,4,1
12,13,6,VG,5,0
13,1,6,VG,0,2
14,19,6,VG,3,1
15,16,6,VG,2,1
16,18,5,VG,0,2
17,49,5,VG,2,1
18,8,5,VG,3,1
19,15,5,VG,2,2
20,14,5,VG,2,0
21,5,4,VG,1,1
22,30,4,VG,2,0
23,35,4,VG,1,0
24,10,4,VG,1,0
25,33,4,VG,1,1
26,2,4,VG,1,2
27,6,3,VG,0,1
28,43,3,VG,1,0
29,7,3,VG,1,1
30,20,3,VG,1,1
31,45,3,VG,1,0
32,44,3,VG,2,0
33,3,2,VG,1,0
34,11,2,VG,1,1
35,25,2,VG,0,0
36,47,2,VG,1,0
37,29,2,VG,1,0
38,46,2,VG,2,0
39,40,2,VG,0,0
40,42,2,VG,0,1
41,28,2,VG,1,0
42,34,2,VG,0,0
43,12,1,VG,1,0
44,39,1,VG,0,1
45,36,1,VG,0,0
46,4,1,VG,0,0
47,9,1,VG,1,0
0,29,36,IS,16,11
1,43,33,IS,14,4
2,34,32,IS,12,8
3,46,32,IS,16,9
4,9,31,IS,10,9
5,39,23,IS,12,7
6,32,23,IS,9,3
7,30,22,IS,9,3
8,35,22,IS,12,4
9,26,22,IS,12,6
10,13,21,IS,10,7
11,18,21,IS,7,6
12,31,21,IS,13,1
13,28,21,IS,9,6
14,36,21,IS,13,1
15,41,21,IS,8,2
16,12,20,IS,14,2
17,40,20,IS,7,5
18,15,19,IS,11,4
19,49,19,IS,14,4
20,16,18,IS,8,8
21,45,18,IS,8,6
22,25,16,IS,5,6
23,27,15,IS,6,8
24,42,15,IS,4,4
25,8,14,IS,9,2
26,47,13,IS,4,8
27,44,13,IS,7,3
28,17,13,IS,7,2
29,14,13,IS,3,5
30,37,12,IS,4,1
31,21,12,IS,6,3
32,20,12,IS,7,4
33,33,12,IS,6,4
34,38,12,IS,4,3
35,23,11,IS,6,1
36,11,10,IS,2,4
37,19,10,IS,6,2
38,48,10,IS,8,1
39,10,9,IS,5,1
40,6,9,IS,6,2
41,7,8,IS,7,0
42,22,7,IS,4,2
43,5,6,IS,1,2
44,4,6,IS,5,0
45,24,5,IS,2,1
46,1,5,IS,1,1
47,2,3,IS,1,1
48,0,3,IS,1,0
49,3,1,IS,0,1
0,42,134,LS,40,26
1,41,110,LS,48,20
2,15,92,LS,39,15
3,44,89,LS,23,26
4,45,85,LS,23,9
5,43,85,LS,33,21
6,9,62,LS,26,5
7,17,60,LS,31,8
8,16,58,LS,24,11
9,40,55,LS,23,12
10,18,54,LS,21,12
11,1,54,LS,18,13
12,14,46,LS,17,10
13,19,39,LS,14,4
14,46,38,LS,10,7
15,39,37,LS,10,7
16,6,37,LS,14,5
17,38,34,LS,14,7
18,21,31,LS,11,2
19,11,30,LS,9,3
20,49,30,LS,9,7
21,25,29,LS,14,1
22,20,28,LS,5,4
23,5,28,LS,8,7
24,8,27,LS,10,5
25,13,25,LS,7,6
26,2,25,LS,8,5
27,4,25,LS,10,3
28,27,25,LS,9,5
29,7,25,LS,12,3
30,10,25,LS,14,6
31,22,23,LS,6,5
32,36,23,LS,10,3
33,0,21,LS,6,5
34,35,20,LS,8,4
35,28,19,LS,6,5
36,48,19,LS,9,1
37,12,19,LS,7,4
38,32,18,LS,7,2
39,31,18,LS,6,4
40,47,17,LS,8,4
41,29,17,LS,5,5
42,3,16,LS,7,3
43,33,16,LS,4,4
44,34,15,LS,6,4
45,23,15,LS,8,2
46,26,14,LS,6,1
47,24,14,LS,6,2
48,30,13,LS,4,1
49,37,12,LS,2,0
0,44,46,RO,18,12
1,34,45,RO,18,10
2,33,42,RO,19,9
3,29,42,RO,24,4
4,41,40,RO,22,10
5,19,37,RO,15,12
6,36,35,RO,21,6
